Year,Month,Day,Hour,Minute,Second,VAR_EDDY.u_star
2019,10,08,02,30,00,0.3461
2019,10,08,03,00,00,0.3572
2019,10,08,03,30,00,0.3157
2019,10,08,04,00,00,0.3858
2019,10,08,04,30,00,0.3552
2019,10,08,05,00,00,0.4214
2019,10,08,05,30,00,0.4357
2019,10,08,06,00,00,0.5112
2019,10,08,06,30,00,0.4525
2019,10,08,07,00,00,0.4997
2019,10,08,07,30,00,0.6051
2019,10,08,08,00,00,0.5455
2019,10,08,08,30,00,0.5755
2019,10,08,09,00,00,0.5096
2019,10,08,09,30,00,0.5206
2019,10,08,10,00,00,0.4961
2019,10,08,10,30,00,0.7363
2019,10,08,11,00,00,0.724
2019,10,08,11,30,00,0.7304
2019,10,08,12,00,00,0.7923
2019,10,08,12,30,00,0.703
2019,10,08,13,00,00,0.8143
2019,10,08,13,30,00,0.8396
2019,10,08,14,00,00,0.7609
2019,10,08,14,30,00,0.7886
2019,10,08,15,00,00,0.8533
2019,10,08,15,30,00,0.8663
2019,10,08,16,00,00,0.9129
2019,10,08,16,30,00,0.8359
2019,10,08,17,00,00,0.8885
2019,10,08,17,30,00,0.8648
2019,10,08,18,00,00,0.894
2019,10,08,18,30,00,0.8461
2019,10,08,19,00,00,0.8962
2019,10,08,19,30,00,0.9538
2019,10,08,20,00,00,0.7937
2019,10,08,20,30,00,0.7053
2019,10,08,21,00,00,0.8603
2019,10,08,21,30,00,0.9241
2019,10,08,22,00,00,0.9011
2019,10,08,22,30,00,1.0153
2019,10,08,23,00,00,0.8364
2019,10,08,23,30,00,0.8486
2019,10,09,00,00,00,0.9576
2019,10,09,00,30,00,0.8017
2019,10,09,01,00,00,0.8293
2019,10,09,01,30,00,0.862
2019,10,09,02,00,00,0.8767
2019,10,09,02,30,00,0.8045
2019,10,09,03,00,00,0.7761
2019,10,09,03,30,00,0.8362
2019,10,09,04,00,00,0.7857
2019,10,09,04,30,00,0.9136
2019,10,09,05,00,00,0.8659
2019,10,09,05,30,00,0.8322
2019,10,09,06,00,00,0.7736
2019,10,09,06,30,00,0.8799
2019,10,09,07,00,00,0.7776
2019,10,09,07,30,00,0.7423
2019,10,09,08,00,00,0.7385
2019,10,09,08,30,00,0.6862
2019,10,09,09,00,00,0.6203
2019,10,09,09,30,00,0.6069
2019,10,09,10,00,00,0.5506
2019,10,09,10,30,00,0.5733
2019,10,09,11,00,00,0.5268
2019,10,09,11,30,00,0.59
2019,10,09,12,00,00,0.5851
2019,10,09,12,30,00,0.5164
2019,10,09,13,00,00,0.5304
2019,10,09,13,30,00,0.5483
2019,10,09,14,00,00,0.6295
2019,10,09,14,30,00,0.6174
2019,10,09,15,00,00,0.5671
2019,10,09,15,30,00,0.3659
2019,10,09,16,00,00,0.4317
2019,10,09,16,30,00,0.3796
2019,10,09,17,00,00,0.4801
2019,10,09,17,30,00,0.3719
2019,10,09,18,00,00,0.2964
2019,10,09,18,30,00,0.2515
2019,10,09,19,00,00,0.2596
2019,10,09,19,30,00,0.2865
2019,10,09,20,00,00,0.247
2019,10,09,20,30,00,0.3445
2019,10,09,21,00,00,0.2998
2019,10,09,21,30,00,0.3104
2019,10,09,22,00,00,0.3416
2019,10,09,22,30,00,0.3129
2019,10,09,23,00,00,0.4115
2019,10,09,23,30,00,0.375
2019,10,10,00,00,00,0.3492
2019,10,10,00,30,00,0.3857
2019,10,10,01,00,00,0.452
2019,10,10,01,30,00,0.3178
2019,10,10,02,00,00,0.3633
2019,10,10,02,30,00,0.4198
2019,10,10,03,00,00,0.4346
2019,10,10,03,30,00,0.5283
2019,10,10,04,00,00,0.5022
2019,10,10,04,30,00,0.4937
2019,10,10,05,00,00,0.5384
2019,10,10,05,30,00,0.507
2019,10,10,06,00,00,0.5969
2019,10,10,06,30,00,0.6512
2019,10,10,07,00,00,0.5761
2019,10,10,07,30,00,0.6049
2019,10,10,08,00,00,0.6644
2019,10,10,08,30,00,0.6237
2019,10,10,09,00,00,0.719
2019,10,10,09,30,00,0.6646
2019,10,10,10,00,00,0.6831
2019,10,10,10,30,00,0.6494
2019,10,10,11,00,00,0.7007
2019,10,10,11,30,00,0.6488
2019,10,10,12,00,00,0.6963
2019,10,10,12,30,00,0.7047
2019,10,10,13,00,00,0.6876
2019,10,10,13,30,00,0.6692
2019,10,10,14,00,00,0.8565
2019,10,10,14,30,00,0.8785
2019,10,10,15,00,00,0.7882
2019,10,10,15,30,00,0.8262
2019,10,10,16,00,00,0.7301
2019,10,10,16,30,00,0.7585
2019,10,10,17,00,00,0.7697
2019,10,10,17,30,00,0.7582
2019,10,10,18,00,00,0.6891
2019,10,10,18,30,00,0.6438
2019,10,10,19,00,00,0.7661
2019,10,10,19,30,00,0.8064
2019,10,10,20,00,00,0.642
2019,10,10,20,30,00,0.6898
2019,10,10,21,00,00,0.6597
2019,10,10,21,30,00,0.6463
2019,10,10,22,00,00,0.664
2019,10,10,22,30,00,0.6367
2019,10,10,23,00,00,0.6317
2019,10,10,23,30,00,0.5463
2019,10,11,00,00,00,0.6148
2019,10,11,00,30,00,0.647
2019,10,11,01,00,00,0.5757
2019,10,11,01,30,00,0.6037
2019,10,11,02,00,00,0.5699
2019,10,11,02,30,00,0.5938
2019,10,11,03,00,00,0.6283
2019,10,11,03,30,00,0.5252
2019,10,11,04,00,00,0.5696
2019,10,11,04,30,00,0.5705
2019,10,11,05,00,00,0.6383
2019,10,11,05,30,00,0.5606
2019,10,11,06,00,00,0.6105
2019,10,11,06,30,00,0.4931
2019,10,11,07,00,00,0.5313
2019,10,11,07,30,00,0.5345
2019,10,11,08,00,00,0.4995
2019,10,11,08,30,00,0.4632
2019,10,11,09,00,00,0.4362
2019,10,11,09,30,00,0.4045
2019,10,11,10,00,00,0.4016
2019,10,11,10,30,00,0.302
2019,10,11,11,00,00,0.3561
2019,10,11,11,30,00,0.1861
2019,10,11,12,00,00,0.1389
2019,10,11,12,30,00,0.136
2019,10,11,13,00,00,0.1609
2019,10,11,13,30,00,0.1371
2019,10,11,14,00,00,0.0698
2019,10,11,14,30,00,0.1471
2019,10,11,15,00,00,0.1523
2019,10,11,15,30,00,0.116
2019,10,11,16,00,00,0.1345
2019,10,11,16,30,00,0.2721
2019,10,11,17,00,00,0.3549
2019,10,11,17,30,00,0.3363
2019,10,11,18,00,00,0.3882
2019,10,11,18,30,00,0.372
2019,10,11,19,00,00,0.3293
2019,10,11,19,30,00,0.4032
2019,10,11,20,00,00,0.3632
2019,10,11,20,30,00,0.38
2019,10,11,21,00,00,0.3799
2019,10,11,21,30,00,0.2908
2019,10,11,22,00,00,0.3815
2019,10,11,22,30,00,0.3864
2019,10,11,23,00,00,0.3696
2019,10,11,23,30,00,0.3321
2019,10,12,00,00,00,0.4162
2019,10,12,00,30,00,0.3983
2019,10,12,01,00,00,0.3781
2019,10,12,01,30,00,0.4042
2019,10,12,02,00,00,0.3438
2019,10,12,02,30,00,0.5137
2019,10,12,03,00,00,0.5038
2019,10,12,03,30,00,0.4299
2019,10,12,04,00,00,0.5175
2019,10,12,04,30,00,0.5562
2019,10,12,05,00,00,0.5808
2019,10,12,05,30,00,0.5522
2019,10,12,06,00,00,0.48
2019,10,12,06,30,00,0.5279
2019,10,12,07,00,00,0.489
2019,10,12,07,30,00,0.5638
2019,10,12,08,00,00,0.5198
2019,10,12,08,30,00,0.4757
2019,10,12,09,00,00,0.4521
2019,10,12,09,30,00,0.4316
2019,10,12,10,00,00,0.5501
2019,10,12,10,30,00,0.4665
2019,10,12,11,00,00,0.5789
2019,10,12,11,30,00,0.5085
2019,10,12,12,00,00,0.3803
2019,10,12,12,30,00,0.4418
2019,10,12,13,00,00,0.4604
2019,10,12,13,30,00,0.492
2019,10,12,14,00,00,0.5809
2019,10,12,14,30,00,0.5416
2019,10,12,15,00,00,0.4727
2019,10,12,15,30,00,0.3767
2019,10,12,16,00,00,0.3606
2019,10,12,16,30,00,0.4522
2019,10,12,17,00,00,0.3772
2019,10,12,17,30,00,0.3781
2019,10,12,18,00,00,0.3653
2019,10,12,18,30,00,0.4015
2019,10,12,19,00,00,0.4162
2019,10,12,19,30,00,0.4388
2019,10,12,20,00,00,0.3819
2019,10,12,20,30,00,0.4017
2019,10,12,21,00,00,0.4068
2019,10,12,21,30,00,0.3958
2019,10,12,22,00,00,0.4197
2019,10,12,22,30,00,0.4372
2019,10,12,23,00,00,0.4287
2019,10,12,23,30,00,0.3594
2019,10,13,00,00,00,0.3751
2019,10,13,00,30,00,0.3724
2019,10,13,01,00,00,0.4156
2019,10,13,01,30,00,0.3332
2019,10,13,02,00,00,0.3639
2019,10,13,02,30,00,0.4575
2019,10,13,03,00,00,0.3754
2019,10,13,03,30,00,0.3513
2019,10,13,04,00,00,0.3865
2019,10,13,04,30,00,0.3766
2019,10,13,05,00,00,0.3302
2019,10,13,05,30,00,0.2464
2019,10,13,06,00,00,0.2569
2019,10,13,06,30,00,0.3067
2019,10,13,07,00,00,0.2941
2019,10,13,07,30,00,0.2714
2019,10,13,08,00,00,0.2716
2019,10,13,08,30,00,0.3474
2019,10,13,09,00,00,0.2884
2019,10,13,09,30,00,0.3524
2019,10,13,10,00,00,0.2935
2019,10,13,10,30,00,0.3269
2019,10,13,11,00,00,0.3306
2019,10,13,11,30,00,0.3562
2019,10,13,12,00,00,0.3094
2019,10,13,12,30,00,0.3627
2019,10,13,13,00,00,0.3035
2019,10,13,13,30,00,0.3092
2019,10,13,14,00,00,0.3387
2019,10,13,14,30,00,0.3028
2019,10,13,15,00,00,0.2896
2019,10,13,15,30,00,0.2882
2019,10,13,16,00,00,0.31
2019,10,13,16,30,00,0.3021
2019,10,13,17,00,00,0.23
2019,10,13,17,30,00,0.2579
2019,10,13,18,00,00,0.2506
2019,10,13,18,30,00,0.2338
2019,10,13,19,00,00,0.2046
2019,10,13,19,30,00,0.1725
2019,10,13,20,00,00,0.2109
2019,10,13,20,30,00,0.2871
2019,10,13,21,00,00,0.2969
2019,10,13,21,30,00,0.2928
2019,10,13,22,00,00,0.323
2019,10,13,22,30,00,0.3458
2019,10,13,23,00,00,0.2971
2019,10,13,23,30,00,0.3468
2019,10,14,00,00,00,0.3065
2019,10,14,00,30,00,0.3601
2019,10,14,01,00,00,0.3416
2019,10,14,01,30,00,0.3388
2019,10,14,02,00,00,0.2883
2019,10,14,02,30,00,0.3399
2019,10,14,03,00,00,0.37
2019,10,14,03,30,00,0.3039
2019,10,14,04,00,00,0.3132
2019,10,14,04,30,00,0.3019
2019,10,14,05,00,00,0.3731
2019,10,14,05,30,00,0.4142
2019,10,14,06,00,00,0.4215
2019,10,14,06,30,00,0.4438
2019,10,14,07,00,00,0.5648
2019,10,14,07,30,00,0.5351
2019,10,14,08,00,00,0.5311
2019,10,14,08,30,00,0.4636
2019,10,14,09,00,00,0.4374
2019,10,14,09,30,00,0.3719
2019,10,14,10,00,00,0.483
2019,10,14,10,30,00,0.4885
2019,10,14,11,00,00,0.4455
2019,10,14,11,30,00,0.456
2019,10,14,12,00,00,0.4685
2019,10,14,12,30,00,0.4881
2019,10,14,13,00,00,0.529
2019,10,14,13,30,00,0.4544
2019,10,14,14,00,00,0.4685
2019,10,14,14,30,00,0.4892
2019,10,14,15,00,00,0.4634
2019,10,14,15,30,00,0.4513
2019,10,14,16,00,00,0.4641
2019,10,14,16,30,00,0.401
2019,10,14,17,00,00,0.3931
2019,10,14,17,30,00,0.3721
2019,10,14,18,00,00,0.2822
2019,10,14,18,30,00,0.2886
2019,10,14,19,00,00,0.2996
2019,10,14,19,30,00,0.2635
2019,10,14,20,00,00,0.2447
2019,10,14,20,30,00,0.2208
2019,10,14,21,00,00,0.1804
2019,10,14,21,30,00,0.0853
2019,10,14,22,00,00,0.0484
2019,10,14,22,30,00,0.0328
2019,10,14,23,00,00,0.0506
2019,10,14,23,30,00,0.091
2019,10,15,00,00,00,0.032
2019,10,15,00,30,00,0.0684
2019,10,15,01,00,00,0.0896
2019,10,15,01,30,00,0.0503
2019,10,15,02,00,00,0.0882
2019,10,15,02,30,00,0.0445
2019,10,15,03,00,00,0.0759
2019,10,15,03,30,00,0.0753
2019,10,15,04,00,00,0.0678
2019,10,15,04,30,00,0.0811
2019,10,15,05,00,00,0.0329
2019,10,15,05,30,00,0.0746
2019,10,15,06,00,00,0.0825
2019,10,15,06,30,00,0.1598
2019,10,15,07,00,00,0.2177
2019,10,15,07,30,00,0.2471
2019,10,15,08,00,00,0.3009
2019,10,15,08,30,00,0.2674
2019,10,15,09,00,00,0.1757
2019,10,15,09,30,00,0.1651
2019,10,15,10,00,00,0.121
2019,10,15,10,30,00,0.208
2019,10,15,11,00,00,0.3429
2019,10,15,11,30,00,0.3316
2019,10,15,12,00,00,0.3258
2019,10,15,12,30,00,0.2855
2019,10,15,13,00,00,0.366
2019,10,15,13,30,00,0.4048
2019,10,15,14,00,00,0.4105
2019,10,15,14,30,00,0.4198
2019,10,15,15,00,00,0.3559
2019,10,15,15,30,00,0.5547
2019,10,15,16,00,00,0.5574
2019,10,15,16,30,00,0.4748
2019,10,15,17,00,00,0.4379
2019,10,15,17,30,00,0.4491
2019,10,15,18,00,00,0.4467
2019,10,15,18,30,00,0.4287
2019,10,15,19,00,00,0.5541
2019,10,15,19,30,00,0.557
2019,10,15,20,00,00,0.5436
2019,10,15,20,30,00,0.4959
2019,10,15,21,00,00,0.5656
2019,10,15,21,30,00,0.6204
2019,10,15,22,00,00,0.617
2019,10,15,22,30,00,0.6606
2019,10,15,23,00,00,0.6277
2019,10,15,23,30,00,0.5466
2019,10,16,00,00,00,0.3976
2019,10,16,00,30,00,0.3514
2019,10,16,01,00,00,0.315
2019,10,16,01,30,00,0.2311
2019,10,16,02,00,00,0.2616
2019,10,16,02,30,00,0.2829
2019,10,16,03,00,00,0.2942
2019,10,16,03,30,00,0.2671
2019,10,16,04,00,00,0.2936
2019,10,16,04,30,00,0.2
2019,10,16,05,00,00,0.1367
2019,10,16,05,30,00,0.1432
2019,10,16,06,00,00,0.1098
2019,10,16,06,30,00,0.1395
2019,10,16,07,00,00,0.1372
2019,10,16,07,30,00,0.1304
2019,10,16,08,00,00,0.1339
2019,10,16,08,30,00,0.1019
2019,10,16,09,00,00,0.2071
2019,10,16,09,30,00,0.2231
2019,10,16,10,00,00,0.1799
2019,10,16,10,30,00,0.1627
2019,10,16,11,00,00,0.2076
2019,10,16,11,30,00,0.1622
2019,10,16,12,00,00,0.1388
2019,10,16,12,30,00,0.1677
2019,10,16,13,00,00,0.1909
2019,10,16,13,30,00,0.2108
2019,10,16,14,00,00,0.1446
2019,10,16,14,30,00,0.1912
2019,10,16,15,00,00,0.1282
2019,10,16,15,30,00,0.1391
2019,10,16,16,00,00,0.1255
2019,10,16,16,30,00,0.1509
2019,10,16,17,00,00,0.1779
2019,10,16,17,30,00,0.1727
2019,10,16,18,00,00,0.125
2019,10,16,18,30,00,0.1558
2019,10,16,19,00,00,0.1517
2019,10,16,19,30,00,0.2072
2019,10,16,20,00,00,0.2361
2019,10,16,20,30,00,0.337
2019,10,16,21,00,00,0.3609
2019,10,16,21,30,00,0.2639
2019,10,16,22,00,00,0.2777
2019,10,16,22,30,00,0.3124
2019,10,16,23,00,00,0.279
2019,10,16,23,30,00,0.2925
2019,10,17,00,00,00,0.2633
2019,10,17,00,30,00,0.2604
2019,10,17,01,00,00,0.3063
2019,10,17,01,30,00,0.4029
2019,10,17,02,00,00,0.2971
2019,10,17,02,30,00,0.3143
2019,10,17,03,00,00,0.43
2019,10,17,03,30,00,0.3366
2019,10,17,04,00,00,0.2873
2019,10,17,04,30,00,0.3212
2019,10,17,05,00,00,0.366
2019,10,17,05,30,00,0.2969
2019,10,17,06,00,00,0.2464
2019,10,17,06,30,00,0.2961
2019,10,17,07,00,00,0.1848
2019,10,17,07,30,00,0.2606
2019,10,17,08,00,00,0.2367
2019,10,17,08,30,00,0.2547
2019,10,17,09,00,00,0.2335
2019,10,17,09,30,00,0.2797
2019,10,17,10,00,00,0.3576
2019,10,17,10,30,00,0.4732
2019,10,17,11,00,00,0.565
2019,10,17,11,30,00,0.4013
2019,10,17,12,00,00,0.2925
2019,10,17,12,30,00,0.3684
2019,10,17,13,00,00,0.3916
2019,10,17,13,30,00,0.3959
2019,10,17,14,00,00,0.3923
2019,10,17,14,30,00,0.2725
2019,10,17,15,00,00,0.3849
2019,10,17,15,30,00,0.297
2019,10,17,16,00,00,0.2882
2019,10,17,16,30,00,0.3999
2019,10,17,17,00,00,0.4068
2019,10,17,17,30,00,0.4453
2019,10,17,18,00,00,0.3172
2019,10,17,18,30,00,0.3654
2019,10,17,19,00,00,0.4796
2019,10,17,19,30,00,0.4741
2019,10,17,20,00,00,0.354
2019,10,17,20,30,00,0.3268
2019,10,17,21,00,00,0.4328
2019,10,17,21,30,00,0.5558
2019,10,17,22,00,00,0.6362
2019,10,17,22,30,00,0.5017
2019,10,17,23,00,00,0.5028
2019,10,17,23,30,00,0.5763
2019,10,18,00,00,00,0.573
2019,10,18,00,30,00,0.6668
2019,10,18,01,00,00,0.6032
2019,10,18,01,30,00,0.5226
2019,10,18,02,00,00,0.5892
2019,10,18,02,30,00,0.4682
2019,10,18,03,00,00,0.4598
2019,10,18,03,30,00,0.5994
2019,10,18,04,00,00,0.5354
2019,10,18,04,30,00,0.526
2019,10,18,05,00,00,0.5142
2019,10,18,05,30,00,0.6388
2019,10,18,06,00,00,0.6426
2019,10,18,06,30,00,0.6616
2019,10,18,07,00,00,0.6777
2019,10,18,07,30,00,0.5944
2019,10,18,08,00,00,0.4692
2019,10,18,08,30,00,0.624
2019,10,18,09,00,00,0.6644
2019,10,18,09,30,00,0.6016
2019,10,18,10,00,00,0.7337
2019,10,18,10,30,00,0.6028
2019,10,18,11,00,00,0.5908
2019,10,18,11,30,00,0.6087
2019,10,18,12,00,00,0.6079
2019,10,18,12,30,00,0.6734
2019,10,18,13,00,00,0.6515
2019,10,18,13,30,00,0.6071
2019,10,18,14,00,00,0.603
2019,10,18,14,30,00,0.5817
2019,10,18,15,00,00,0.4924
2019,10,18,15,30,00,0.6082
2019,10,18,16,00,00,0.5923
2019,10,18,16,30,00,0.5326
2019,10,18,17,00,00,0.588
2019,10,18,17,30,00,0.679
2019,10,18,18,00,00,0.6123
2019,10,18,18,30,00,0.5398
2019,10,18,19,00,00,0.6013
2019,10,18,19,30,00,0.6486
2019,10,18,20,00,00,0.643
2019,10,18,20,30,00,0.6017
2019,10,18,21,00,00,0.6127
2019,10,18,21,30,00,0.5405
2019,10,18,22,00,00,0.5805
2019,10,18,22,30,00,0.6249
2019,10,18,23,00,00,0.6652
2019,10,18,23,30,00,0.6106
2019,10,19,00,00,00,0.5641
2019,10,19,00,30,00,0.4581
2019,10,19,01,00,00,0.409
2019,10,19,01,30,00,0.361
2019,10,19,02,00,00,0.2909
2019,10,19,02,30,00,0.2789
2019,10,19,03,00,00,0.035
2019,10,19,03,30,00,0.0991
2019,10,19,04,00,00,0.0763
2019,10,19,04,30,00,0.0392
2019,10,19,05,00,00,0.0696
2019,10,19,05,30,00,0.1067
2019,10,19,06,00,00,0.1617
2019,10,19,06,30,00,0.1852
2019,10,19,07,00,00,0.1965
2019,10,19,07,30,00,0.2022
2019,10,19,08,00,00,0.2205
2019,10,19,08,30,00,0.2735
2019,10,19,09,00,00,0.3108
2019,10,19,09,30,00,0.4281
2019,10,19,10,00,00,0.4099
2019,10,19,10,30,00,0.4427
2019,10,19,11,00,00,0.5002
2019,10,19,11,30,00,0.5284
2019,10,19,12,00,00,0.6142
2019,10,19,12,30,00,0.5869
2019,10,19,13,00,00,0.6655
2019,10,19,13,30,00,0.7114
2019,10,19,14,00,00,0.7858
2019,10,19,14,30,00,0.7404
2019,10,19,15,00,00,0.6346
2019,10,19,15,30,00,0.7018
2019,10,19,16,00,00,0.6812
2019,10,19,16,30,00,0.5952
2019,10,19,17,00,00,0.6117
2019,10,19,17,30,00,0.5624
2019,10,19,18,00,00,0.6112
2019,10,19,18,30,00,0.7759
2019,10,19,19,00,00,0.7474
2019,10,19,19,30,00,0.8168
2019,10,19,20,00,00,0.8244
2019,10,19,20,30,00,0.7927
2019,10,19,21,00,00,0.6574
2019,10,19,21,30,00,0.66
2019,10,19,22,00,00,0.6298
2019,10,19,22,30,00,0.7665
2019,10,19,23,00,00,0.7201
2019,10,19,23,30,00,0.8193
2019,10,20,00,00,00,0.7144
2019,10,20,00,30,00,0.5952
2019,10,20,01,00,00,0.5187
2019,10,20,01,30,00,0.5196
2019,10,20,02,00,00,0.5334
2019,10,20,02,30,00,0.418
2019,10,20,03,00,00,0.4005
2019,10,20,03,30,00,0.4529
2019,10,20,04,00,00,0.2998
2019,10,20,04,30,00,0.33
2019,10,20,05,00,00,0.2678
2019,10,20,05,30,00,0.2571
2019,10,20,06,00,00,0.2901
2019,10,20,06,30,00,0.3581
2019,10,20,07,00,00,0.3338
2019,10,20,07,30,00,0.2419
2019,10,20,08,00,00,0.2623
2019,10,20,08,30,00,0.2337
2019,10,20,09,00,00,0.1645
2019,10,20,09,30,00,0.1882
2019,10,20,10,00,00,0.2522
2019,10,20,10,30,00,0.1338
2019,10,20,11,00,00,0.1761
2019,10,20,11,30,00,0.1952
2019,10,20,12,00,00,0.2072
2019,10,20,12,30,00,0.1405
2019,10,20,13,00,00,0.1752
2019,10,20,13,30,00,0.1077
2019,10,20,14,00,00,0.1919
2019,10,20,14,30,00,0.1383
2019,10,20,15,00,00,0.1049
2019,10,20,15,30,00,0.1352
2019,10,20,16,00,00,0.1904
2019,10,20,16,30,00,0.1498
2019,10,20,17,00,00,0.1971
2019,10,20,17,30,00,0.4031
2019,10,20,18,00,00,0.3858
2019,10,20,18,30,00,0.3626
2019,10,20,19,00,00,0.4044
2019,10,20,19,30,00,0.4896
2019,10,20,20,00,00,0.4895
2019,10,20,20,30,00,0.6478
2019,10,20,21,00,00,0.8226
2019,10,20,21,30,00,0.8231
2019,10,20,22,00,00,0.7724
2019,10,20,22,30,00,0.7719
2019,10,20,23,00,00,0.794
2019,10,20,23,30,00,0.6848
2019,10,21,00,00,00,0.6598
2019,10,21,00,30,00,0.7532
2019,10,21,01,00,00,0.7955
2019,10,21,01,30,00,0.6186
2019,10,21,02,00,00,0.5709
2019,10,21,02,30,00,0.7315
2019,10,21,03,00,00,0.6534
2019,10,21,03,30,00,0.6782
2019,10,21,04,00,00,0.703
2019,10,21,04,30,00,0.5726
2019,10,21,05,00,00,0.6194
2019,10,21,05,30,00,0.5925
2019,10,21,06,00,00,0.7468
2019,10,21,06,30,00,0.8238
2019,10,21,07,00,00,0.8011
2019,10,21,07,30,00,0.9534
2019,10,21,08,00,00,0.8506
2019,10,21,08,30,00,0.8795
2019,10,21,09,00,00,0.95
2019,10,21,09,30,00,0.8707
2019,10,21,10,00,00,0.9278
2019,10,21,10,30,00,0.8377
2019,10,21,11,00,00,0.6883
2019,10,21,11,30,00,0.8176
2019,10,21,12,00,00,0.7601
2019,10,21,12,30,00,0.8559
2019,10,21,13,00,00,0.8841
2019,10,21,13,30,00,0.738
2019,10,21,14,00,00,0.9325
2019,10,21,14,30,00,0.8254
2019,10,21,15,00,00,0.7922
2019,10,21,15,30,00,0.7525
2019,10,21,16,00,00,0.8439
2019,10,21,16,30,00,0.7539
2019,10,21,17,00,00,0.8952
2019,10,21,17,30,00,0.8225
2019,10,21,18,00,00,0.9087
2019,10,21,18,30,00,0.7562
2019,10,21,19,00,00,0.7948
2019,10,21,19,30,00,0.8224
2019,10,21,20,00,00,0.7682
2019,10,21,20,30,00,0.7735
2019,10,21,21,00,00,0.767
2019,10,21,21,30,00,0.6812
2019,10,21,22,00,00,0.6958
2019,10,21,22,30,00,0.671
2019,10,21,23,00,00,0.6914
2019,10,21,23,30,00,0.7178
2019,10,22,00,00,00,0.8549
2019,10,22,00,30,00,0.7597
2019,10,22,01,00,00,0.723
2019,10,22,01,30,00,0.7043
2019,10,22,02,00,00,0.7668
2019,10,22,02,30,00,0.7949
2019,10,22,03,00,00,0.7944
2019,10,22,03,30,00,0.8648
2019,10,22,04,00,00,0.8669
2019,10,22,04,30,00,0.8776
2019,10,22,05,00,00,0.8453
2019,10,22,05,30,00,0.7721
2019,10,22,06,00,00,0.7739
2019,10,22,06,30,00,0.7134
2019,10,22,07,00,00,0.757
2019,10,22,07,30,00,0.8028
2019,10,22,08,00,00,0.6732
2019,10,22,08,30,00,0.853
2019,10,22,09,00,00,0.7752
2019,10,22,09,30,00,0.5049
2019,10,22,10,00,00,0.5402
2019,10,22,10,30,00,0.6653
2019,10,22,11,00,00,0.7103
2019,10,22,11,30,00,0.6872
2019,10,22,12,00,00,0.7807
2019,10,22,12,30,00,0.7353
2019,10,22,13,00,00,0.7424
2019,10,22,13,30,00,0.7447
2019,10,22,14,00,00,0.7271
2019,10,22,14,30,00,0.8489
2019,10,22,15,00,00,0.9247
2019,10,22,15,30,00,0.8303
2019,10,22,16,00,00,0.8569
2019,10,22,16,30,00,0.8956
2019,10,22,17,00,00,0.8188
2019,10,22,17,30,00,0.8132
2019,10,22,18,00,00,0.8874
2019,10,22,18,30,00,0.9206
2019,10,22,19,00,00,1.0597
2019,10,22,19,30,00,0.8767
2019,10,22,20,00,00,0.7887
2019,10,22,20,30,00,0.7135
2019,10,22,21,00,00,0.7004
2019,10,22,21,30,00,0.6108
2019,10,22,22,00,00,0.5188
2019,10,22,22,30,00,0.4284
2019,10,22,23,00,00,0.2825
2019,10,22,23,30,00,0.2632
2019,10,23,00,00,00,0.3284
2019,10,23,00,30,00,0.2176
2019,10,23,01,00,00,0.1248
2019,10,23,01,30,00,0.1314
2019,10,23,02,00,00,0.2062
2019,10,23,02,30,00,0.2976
2019,10,23,03,00,00,0.2853
2019,10,23,03,30,00,0.3605
2019,10,23,04,00,00,0.4512
2019,10,23,04,30,00,0.5624
2019,10,23,05,00,00,0.554
2019,10,23,05,30,00,0.5305
2019,10,23,06,00,00,0.4776
2019,10,23,06,30,00,0.403
2019,10,23,07,00,00,0.4489
2019,10,23,07,30,00,0.5097
2019,10,23,08,00,00,0.5214
2019,10,23,08,30,00,0.4063
2019,10,23,09,00,00,0.4652
2019,10,23,09,30,00,0.3301
2019,10,23,10,00,00,0.2698
2019,10,23,10,30,00,0.2858
2019,10,23,11,00,00,0.3329
2019,10,23,11,30,00,0.2623
2019,10,23,12,00,00,0.2327
2019,10,23,12,30,00,0.2149
2019,10,23,13,00,00,0.1871
2019,10,23,13,30,00,0.1886
2019,10,23,14,00,00,0.1948
2019,10,23,14,30,00,0.2392
2019,10,23,15,00,00,0.2307
2019,10,23,15,30,00,0.3796
2019,10,23,16,00,00,0.4462
2019,10,23,16,30,00,0.3872
2019,10,23,17,00,00,0.3914
2019,10,23,17,30,00,0.4593
2019,10,23,18,00,00,0.5391
2019,10,23,18,30,00,0.5816
2019,10,23,19,00,00,0.7521
2019,10,23,19,30,00,0.684
2019,10,23,20,00,00,0.6884
2019,10,23,20,30,00,0.7721
2019,10,23,21,00,00,0.797
2019,10,23,21,30,00,0.7684
2019,10,23,22,00,00,0.7568
2019,10,23,22,30,00,0.758
2019,10,23,23,00,00,0.7849
2019,10,23,23,30,00,0.8449
2019,10,24,00,00,00,0.7339
2019,10,24,00,30,00,0.8003
2019,10,24,01,00,00,0.8315
2019,10,24,01,30,00,0.7138
2019,10,24,02,00,00,0.7669
2019,10,24,02,30,00,0.7838
2019,10,24,03,00,00,0.7468
2019,10,24,03,30,00,0.7474
2019,10,24,04,00,00,0.753
2019,10,24,04,30,00,0.7694
2019,10,24,05,00,00,0.7263
2019,10,24,05,30,00,0.6886
2019,10,24,06,00,00,0.5628
2019,10,24,06,30,00,0.5412
2019,10,24,07,00,00,0.3705
2019,10,24,07,30,00,0.2926
2019,10,24,08,00,00,0.2431
